id,pagina,page_id,fecha_hora_guayaquil,fecha_guayaquil,evento,fase,formato,interacciones_publicas,reacciones,comentarios,compartidos,temas,tiene_url,tiene_telefono,tiene_precio,tiene_fecha,tiene_cta,longitud_texto,texto_normalizado,mensaje,permalink
105221087662733_497959788388859,Carnavales Mushuc Runa,105221087662733,2022-03-02T18:35:43-05:00,2022-03-02,carnaval-2022,postevento,added_video,219,206,7,6,acceso-servicio,False,False,False,False,False,177,fue un cierre perfecto don medardo y sus players cerró la feria con una presentación increíble la disfrutaste coméntanos expoferiamushucruna laferiamasgrandedelecuador,¡Fue un cierre perfecto! 🤩 Don Medardo y sus Players cerró la feria con una presentación increíble ¿la disfrutaste? ¡Coméntanos! #ExpoFeriaMushucRuna #LaFeriaMasGrandeDelEcuador,https://www.facebook.com/1675458624581662/videos/1778302739039266
105221087662733_497801961737975,Carnavales Mushuc Runa,105221087662733,2022-03-02T13:44:01-05:00,2022-03-02,carnaval-2022,postevento,added_photos,317,282,12,23,comunidad-prueba,False,False,False,False,True,130,éxito total gracias por visitarnos y ser parte de laferiamasgrandedelecuador volveremos pronto expoferianacionalmushucruna,¡Éxito total! Gracias por visitarnos y ser parte de #LaFeriaMasGrandeDelEcuador   ¡volveremos pronto! #ExpoFeriaNacionalMushucRuna,https://www.facebook.com/1675458624581662/posts/497801961737975
105221087662733_497197401798431,Carnavales Mushuc Runa,105221087662733,2022-03-01T15:31:01-05:00,2022-03-01,carnaval-2022,en-vivo,added_photos,118,108,4,6,comunidad-prueba,False,False,False,False,True,116,memedeldía nuestros visitantes al salir de laferiamasgrandedelecuador te identificas expoferiamushucruna,🤭 #MemeDelDía: Nuestros visitantes al salir de #LaFeriaMasGrandeDelEcuador   ¿Te identificas?   #ExpoFeriaMushucRuna,https://www.facebook.com/1675458624581662/posts/497197401798431
105221087662733_497189328465905,Carnavales Mushuc Runa,105221087662733,2022-03-01T15:09:09-05:00,2022-03-01,carnaval-2022,en-vivo,added_photos,261,251,6,4,acceso-servicio|confianza-operacion|comunidad-prueba,False,False,False,False,True,214,"nuestros panas, los guardias comunitarios, posando al lente de la expo, gran trabajo muchachos, gracias por estar vigilantes y resguardando la seguridad de nuestros visitantes durante estos cinco días de feria.","🔰Nuestros panas, los guardias comunitarios, posando al lente de la Expo, gran trabajo muchachos, gracias por estar vigilantes y resguardando la seguridad de nuestros visitantes durante estos cinco días de feria. 👏🏻",https://www.facebook.com/1675458624581662/posts/497189328465905
105221087662733_497182961799875,Carnavales Mushuc Runa,105221087662733,2022-03-01T14:54:25-05:00,2022-03-01,carnaval-2022,en-vivo,added_photos,175,167,4,4,comunidad-prueba,False,False,False,False,False,130,muchas gracias al equipo de ecocleanig por mantener limpia nuestras instalaciones. gran trabajo laferiamasgrandedelecuador,Muchas gracias al equipo de #EcoCleanig por mantener limpia nuestras instalaciones. ¡Gran trabajo! 🍃   #LaFeriaMasGrandeDelEcuador,https://www.facebook.com/1675458624581662/posts/497182961799875
105221087662733_497173341800837,Carnavales Mushuc Runa,105221087662733,2022-03-01T14:32:08-05:00,2022-03-01,carnaval-2022,en-vivo,added_photos,44,40,1,3,sin-tema-detectado,False,False,False,False,True,149,último día de feria hoy laferiamasgrandedelecuador cierra con una increíble programación para que puedas visitarnos. expoferiamushucruna,🟡 ¡Último día de feria!  Hoy #LaFeriaMasGrandeDelEcuador cierra con una increíble programación para que puedas visitarnos. 🤜🏻🤛🏻  #ExpoFeriaMushucRuna,https://www.facebook.com/1675458624581662/posts/497173341800837
105221087662733_497149845136520,Carnavales Mushuc Runa,105221087662733,2022-03-01T13:40:37-05:00,2022-03-01,carnaval-2022,en-vivo,added_photos,103,92,2,9,acceso-servicio|comunidad-prueba,False,False,False,False,False,182,solo un minuto nos quedan ya... para retirarnos de este lugar... último día de expo y te invitamos a que nos visites y puedas disfrutar en familia. laferiamasgrandedelecuador,“Solo un minuto nos quedan ya… para retirarnos de este lugar…” 🎶🤭  Último día de Expo y te invitamos a que nos visites y puedas disfrutar en familia. 🤜🏻🤛🏻 #LaFeriaMasGrandeDelEcuador,https://www.facebook.com/1675458624581662/posts/497149845136520
105221087662733_497110218473816,Carnavales Mushuc Runa,105221087662733,2022-03-01T12:10:48-05:00,2022-03-01,carnaval-2022,en-vivo,added_photos,60,57,2,1,acceso-servicio,False,False,False,False,False,158,"disfruta de un buen platillo típico ecuatoriano en nuestra área de comida, ubicado en las instalaciones del complejo mushuc runa laferiamasgrandedelecuador","🤤 Disfruta de un buen platillo típico ecuatoriano en nuestra área de comida, ubicado en las instalaciones del Complejo Mushuc Runa #LaFeriaMasGrandeDelEcuador",https://www.facebook.com/1675458624581662/posts/497110218473816
105221087662733_497108948473943,Carnavales Mushuc Runa,105221087662733,2022-03-01T12:09:03-05:00,2022-03-01,carnaval-2022,en-vivo,added_video,354,323,9,22,artistas-musica,False,False,False,False,False,149,ya están listos para la presentación de esta noche los esperamos en el mega escenario de la expo feria mushuc runa laferiamasgrandedelecuador,🔊 ¿ya están listos para la presentación de esta noche? Los esperamos en el Mega Escenario de la Expo Feria Mushuc Runa #LaFeriaMasGrandeDelEcuador 👏🏻,https://www.facebook.com/1675458624581662/videos/4874456466006327
105221087662733_497081185143386,Carnavales Mushuc Runa,105221087662733,2022-03-01T11:12:31-05:00,2022-03-01,carnaval-2022,en-vivo,added_photos,181,164,5,12,artistas-musica|cultura-identidad,False,False,False,False,False,188,"el mentor de este gran proyecto hizo la entrega del reconocimiento a proyecto coraza al brindar un espectáculo de primera, en el mega escenario intercultural de laferiamasgrandedelecuador","El mentor de este gran proyecto hizo la entrega del reconocimiento a Proyecto Coraza al brindar un espectáculo de primera, en el Mega Escenario Intercultural de #LaFeriaMasGrandeDelEcuador",https://www.facebook.com/1675458624581662/posts/497081185143386
105221087662733_497078558476982,Carnavales Mushuc Runa,105221087662733,2022-03-01T11:07:42-05:00,2022-03-01,carnaval-2022,en-vivo,added_video,2297,2151,18,128,artistas-musica,False,False,False,False,False,199,"la expo feria mushuc runa en la noche, es un fiestón la canción que no podía faltar en su presentación en el mega escenario. dale bailaste con esta canción laexpomasgrandedelecuador","🎶 ¡La Expo Feria Mushuc Runa en la noche, es un fiestón! 🎶  La canción que no podía faltar en su presentación en el mega escenario. 🤩   ¡Dale ❤️bailaste con esta canción!   #LaExpoMasGrandeDelEcuador",https://www.facebook.com/1675458624581662/videos/384981653462119
105221087662733_496588535192651,Carnavales Mushuc Runa,105221087662733,2022-02-28T19:00:48-05:00,2022-02-28,carnaval-2022,en-vivo,added_photos,229,193,3,33,artistas-musica|expositores-negocios,False,False,False,True,True,143,"martes último día de shows, no te lo pierdas te esperamos con los brazos abiertos. visita a nuestros expositores antes de los shows.","¡Martes! Último día de shows, no te lo pierdas 🎶🎶👏🏻 te esperamos con los brazos abiertos. Visita a nuestros expositores antes de los shows. ✌🏻🤭",https://www.facebook.com/1675458624581662/posts/496588535192651
105221087662733_496504118534426,Carnavales Mushuc Runa,105221087662733,2022-02-28T16:27:48-05:00,2022-02-28,carnaval-2022,en-vivo,added_photos,154,127,6,21,artistas-musica|cultura-identidad,False,False,False,False,True,393,"reíste mucho con paolo landino paololadino el día de hoy en la expo feria mushuc runa tenemos buenas noticias para ti, el día de mañana desde las 14h00 lo tendremos nuevamente en nuestro escenario intercultural. para que disfrutes mucho con sus ocurrencias y show. no faltes te esperamos en la mejor feria del ecuador, la expo feria mushuc runa. laferiamasgrandedelecuador","🤣🤣😂😂 Reíste mucho con Paolo Landino #paololadino el día de hoy en la Expo Feria Mushuc Runa?   📍📍🚨🚨Tenemos buenas noticias para ti, el día de mañana desde las 14h00 lo tendremos nuevamente en nuestro escenario intercultural. ✅ Para que disfrutes mucho con sus ocurrencias y show.  ‼️No faltes‼️ te esperamos en la mejor Feria del Ecuador, la Expo Feria Mushuc Runa. #LaFeriaMasGrandeDelEcuador",https://www.facebook.com/1675458624581662/posts/496504118534426
105221087662733_496477945203710,Carnavales Mushuc Runa,105221087662733,2022-02-28T15:52:50-05:00,2022-02-28,carnaval-2022,en-vivo,added_photos,292,286,1,5,artistas-musica,False,False,False,False,False,216,"entrega de reconocimiento por parte del ab. luis alfonso chango a la artista internacional paola jara, por brindar un show espectacular en la segunda expo feria nacional mushuc runa. laferiamasgrandedelecuador","🟤 Entrega de reconocimiento por parte del Ab. Luis Alfonso Chango a la artista internacional Paola Jara, por brindar un show espectacular en la Segunda Expo Feria Nacional Mushuc Runa. 👏🏻  #LaFeriaMasGrandeDelEcuador",https://www.facebook.com/1675458624581662/posts/496477945203710
105221087662733_496472391870932,Carnavales Mushuc Runa,105221087662733,2022-02-28T15:46:33-05:00,2022-02-28,carnaval-2022,en-vivo,added_video,517,488,7,22,artistas-musica|acceso-servicio|comunidad-prueba,False,False,False,False,True,245,"definitivamente las familias que nos visitaron hoy, disfrutaron y gozaron del show de comedia de paololadino. las risas fueron de grandes y pequeños si te lo perdiste, tranqui, mañana brindará un nuevo show en laferiamasgrandedelecuador.","Definitivamente las familias que nos visitaron hoy, disfrutaron y gozaron del show de comedia de #PaoloLadino. Las risas fueron de grandes y pequeños 🤭😂  🟤 Si te lo perdiste, tranqui, mañana brindará un nuevo show en #LaFeriaMasGrandeDelEcuador.",https://www.facebook.com/1675458624581662/videos/683940696120894
105221087662733_496399468544891,Carnavales Mushuc Runa,105221087662733,2022-02-28T14:12:19-05:00,2022-02-28,carnaval-2022,en-vivo,added_photos,42,41,0,1,comunidad-prueba,False,False,False,False,True,230,"nuestra expo se mantiene limpia y apta para recibir a nuestros visitantes gracias al arduo trabajo de ecocleaning recuerda mantener limpio el lugar en el que paseas, coloca la basura en su lugar. laferiamasgrandedelecuador","🟢 Nuestra expo se mantiene limpia y apta para recibir a nuestros visitantes gracias al arduo trabajo de #EcoCleaning   Recuerda mantener limpio el lugar en el que paseas, coloca la basura en su lugar.   #LaFeriaMasGrandeDelEcuador",https://www.facebook.com/1675458624581662/posts/496399468544891
105221087662733_496381711880000,Carnavales Mushuc Runa,105221087662733,2022-02-28T13:41:58-05:00,2022-02-28,carnaval-2022,en-vivo,added_photos,88,79,2,7,artistas-musica|expositores-negocios|acceso-servicio|comunidad-prueba|cobertura-en-vivo,False,False,False,False,True,330,"el día está como para visitar en familia la segunda expo feria mushuc runa. es el cuarto día de expo y así el ambiente en el complejo mushuc runa te esperamos disfruta del feriado en el complejo mushuc runa , consume los productos de nuestros expositores y disfruta de los shows gratituitos. laferiamasgrandedelecuador","🟤 El día está como para visitar en familia la Segunda Expo Feria Mushuc Runa. Es el cuarto día de Expo y así el ambiente en el Complejo Mushuc Runa] ¡Te esperamos!   Disfruta del feriado en el Complejo Mushuc Runa], consume los productos de nuestros expositores y disfruta de los shows gratituitos. 🤩🥳  #LaFeriaMasGrandeDelEcuador",https://www.facebook.com/1675458624581662/posts/496381711880000
105221087662733_496378771880294,Carnavales Mushuc Runa,105221087662733,2022-02-28T13:35:42-05:00,2022-02-28,carnaval-2022,en-vivo,added_photos,82,77,1,4,sin-tema-detectado,False,False,False,False,False,239,"si te falta alguna vacuna contra el covid19 o aún no te has vacunado, lo puedes hacer a la interna de nuestra expoferia. acude al punto de vacunación del ministerio de salud pública y completa tus dosis. laferiamasgrandedelecuador","🟡 Si te falta alguna vacuna contra el #COVID19 o aún no te has vacunado, lo puedes hacer a la interna de nuestra #ExpoFeria.   Acude al punto de vacunación del Ministerio de Salud Pública y completa tus dosis. 💉 #LaFeriaMasGrandeDelEcuador",https://www.facebook.com/1675458624581662/posts/496378771880294
105221087662733_496371961880975,Carnavales Mushuc Runa,105221087662733,2022-02-28T13:23:44-05:00,2022-02-28,carnaval-2022,en-vivo,added_video,46,44,0,2,artistas-musica|expositores-negocios|precio-entradas|acceso-servicio,False,False,False,False,True,214,"disfruta y gózate esta tarde con los mejores chistes con paolo ladino. en breve lo tendremos en escenario. mientras tanto, paséate y adquiere los productos de nuestros expositores. laferiamasgrandedelecuador","🟡 Disfruta y gózate esta tarde con los mejores chistes con Paolo Ladino. En breve lo tendremos en escenario. Mientras tanto, paséate y adquiere los productos de nuestros expositores. 🤩🔥  #LaFeriaMasGrandeDelEcuador",https://www.facebook.com/1675458624581662/videos/4996680737090212
105221087662733_496358391882332,Carnavales Mushuc Runa,105221087662733,2022-02-28T12:52:58-05:00,2022-02-28,carnaval-2022,en-vivo,added_photos,108,103,0,5,artistas-musica,False,False,False,False,False,231,"entrega de reconocimiento por parte del ab. luis alfonso chango a la agrupación internacional constelación vallenata, por brindar un show espectacular en la segunda expo feria nacional mushuc runa. laferiamasgrandedelecuador","🟡 Entrega de reconocimiento por parte del Ab. Luis Alfonso Chango a la agrupación internacional Constelación Vallenata, por brindar un show espectacular en la Segunda Expo Feria Nacional Mushuc Runa. 👏🏻  #LaFeriaMasGrandeDelEcuador",https://www.facebook.com/1675458624581662/posts/496358391882332
105221087662733_496348011883370,Carnavales Mushuc Runa,105221087662733,2022-02-28T12:30:40-05:00,2022-02-28,carnaval-2022,en-vivo,added_photos,763,725,13,25,artistas-musica,False,False,False,False,False,216,"entrega de reconocimiento por parte del ab. luis alfonso chango a la artista internacional paola jara, por brindar un show espectacular en la segunda expo feria nacional mushuc runa. laferiamasgrandedelecuador","🟤 Entrega de reconocimiento por parte del Ab. Luis Alfonso Chango a la artista internacional Paola Jara, por brindar un show espectacular en la Segunda Expo Feria Nacional Mushuc Runa. 👏🏻  #LaFeriaMasGrandeDelEcuador",https://www.facebook.com/1675458624581662/posts/496348011883370
105221087662733_496241265227378,Carnavales Mushuc Runa,105221087662733,2022-02-28T09:02:01-05:00,2022-02-28,carnaval-2022,en-vivo,added_video,111,105,0,6,artistas-musica,False,False,False,False,False,176,constelacionvallenata_official la canción que no podía faltar en su presentación en el mega escenario. dale like si la coreaste también laferiamasgrandedelecuador,@constelacionvallenata_official 👏🏻  La canción que no podía faltar en su presentación en el mega escenario. 🤩  Dale like si la coreaste también 👍🏻   #LaFeriaMasGrandeDelEcuador,https://www.facebook.com/1675458624581662/videos/3124396391141890
105221087662733_495920025259502,Carnavales Mushuc Runa,105221087662733,2022-02-27T21:10:43-05:00,2022-02-27,carnaval-2022,en-vivo,added_video,560,521,3,36,artistas-musica,False,False,False,False,False,168,"así el ambiente en el mega escenario previo a la presentación de paolajara esta noche es de corridos y vallenatos, y andamos aayyy laferiamasgrandedelecuador","Así el ambiente en el mega escenario previo a la presentación de #PaolaJara 🔥 Esta noche es de corridos y vallenatos, y andamos ¡Aayyy!  🥃🎶  #LaFeriaMasGrandeDelEcuador",https://www.facebook.com/1675458624581662/videos/328966852512192
105221087662733_495847508600087,Carnavales Mushuc Runa,105221087662733,2022-02-27T18:31:51-05:00,2022-02-27,carnaval-2022,en-vivo,added_video,4481,4049,320,112,sin-tema-detectado,False,False,False,False,False,44,kikejav en la laferiamasgrandedelecuador,#KikeJav en la #LaFeriaMasGrandeDelEcuador 🔥,https://www.facebook.com/1675458624581662/videos/674466337333407
105221087662733_495816498603188,Carnavales Mushuc Runa,105221087662733,2022-02-27T17:10:51-05:00,2022-02-27,carnaval-2022,en-vivo,added_video,989,917,8,64,comunidad-prueba,False,False,False,False,True,165,"pa estar peleando contigo, mejor sigo mi vida, he llamado a mis amigos pa hacerte una despedida nuestros visitantes la gozaron laferiamasgrandedelecuador","“Pa’ estar peleando contigo, mejor sigo mi vida, he llamado a mis amigos pa’ hacerte una despedida” 🎶🎶🎶  Nuestros visitantes la gozaron 🔝 #LaFeriaMasGrandeDelEcuador",https://www.facebook.com/1675458624581662/videos/1307875559686621
105221087662733_495781891939982,Carnavales Mushuc Runa,105221087662733,2022-02-27T15:50:12-05:00,2022-02-27,carnaval-2022,en-vivo,added_video,924,882,10,32,artistas-musica|comunidad-prueba,False,False,False,False,True,138,ni la lluvia detuvo a nuestros visitantes que disfruten del show del compadre tulio en laferiamasgrandedelecuador expoferiamushucruna,🟠 Ni la lluvia detuvo a nuestros visitantes que disfruten del show del compadre #Tulio en #LaFeriaMasGrandeDelEcuador #ExpoFeriaMushucRuna,https://www.facebook.com/1675458624581662/videos/452454963250146
105221087662733_495768148608023,Carnavales Mushuc Runa,105221087662733,2022-02-27T15:15:02-05:00,2022-02-27,carnaval-2022,en-vivo,added_video,224,209,3,12,acceso-servicio,False,False,False,False,False,122,disfruta de un buen platillo ecuatoriano en nuestra área de comidas de la expoferiamushucruna laferiamasgrandedelecuador,Disfruta de un buen platillo ecuatoriano en nuestra área de comidas de la #ExpoFeriaMushucRuna #LaFeriaMasGrandeDelEcuador,https://www.facebook.com/1675458624581662/videos/491716212411037
105221087662733_495719455279559,Carnavales Mushuc Runa,105221087662733,2022-02-27T13:19:26-05:00,2022-02-27,carnaval-2022,en-vivo,added_video,96,70,1,25,artistas-musica,False,False,False,False,False,135,"esta noche no te pierdas nuestra tercera noche de shows priscila lescano, amiga de la casa, te invita a laferiamasgrandedelecuador","🟡 Esta noche no te pierdas nuestra tercera noche de shows 🎶 Priscila Lescano, amiga de la casa, te invita a #LaFeriaMasGrandeDelEcuador",https://www.facebook.com/1675458624581662/videos/534074881256956
105221087662733_495662391951932,Carnavales Mushuc Runa,105221087662733,2022-02-27T11:21:24-05:00,2022-02-27,carnaval-2022,en-vivo,added_photos,12,9,0,3,acceso-servicio,True,False,False,False,False,181,cómo llegar a la expo feria mushuc runa esta guía te servirá. dirígete a través del siguiente enlace laferiamasgrandedelecuador,⚪️ ¿Cómo llegar a la Expo Feria Mushuc Runa? Esta guía te servirá.   👉Dirígete a través del siguiente enlace: https://expoferiamushucruna.com/ubicanos/   #LaFeriaMasGrandeDelEcuador,https://www.facebook.com/1675458624581662/posts/495662391951932
105221087662733_495660058618832,Carnavales Mushuc Runa,105221087662733,2022-02-27T11:18:47-05:00,2022-02-27,carnaval-2022,en-vivo,added_video,332,290,1,41,artistas-musica|cultura-identidad|acceso-servicio,False,False,False,False,False,197,"esta noche seguro disfrutaremos de este exitazo. la has cantado hoy, en el mega escenario intercultural, paola jara brindará un show de primera. solo aquí, en laferiamasgrandedelecuador","🟡 Esta noche seguro disfrutaremos de este exitazo. 🎶 ¿La has cantado?   Hoy, en el Mega Escenario Intercultural, Paola Jara brindará un show de primera. Solo aquí, en #LaFeriaMasGrandeDelEcuador 👏🏻",https://www.facebook.com/1675458624581662/videos/328057322613536
105221087662733_495655718619266,Carnavales Mushuc Runa,105221087662733,2022-02-27T11:11:44-05:00,2022-02-27,carnaval-2022,en-vivo,added_video,31064,21515,115,9434,artistas-musica|cultura-identidad|acceso-servicio,False,False,False,False,False,197,"esta noche seguro disfrutaremos de este exitazo. la has cantado hoy, en el mega escenario intercultural, paola jara brindará un show de primera. solo aquí, en laferiamasgrandedelecuador","🟡 Esta noche seguro disfrutaremos de este exitazo. 🎶 ¿La has cantado?   Hoy, en el Mega Escenario Intercultural, Paola Jara brindará un show de primera. Solo aquí, en #LaFeriaMasGrandeDelEcuador 👏🏻",https://www.facebook.com/1675458624581662/videos/668341747850167
105221087662733_495649001953271,Carnavales Mushuc Runa,105221087662733,2022-02-27T10:59:59-05:00,2022-02-27,carnaval-2022,en-vivo,added_photos,130,114,4,12,artistas-musica,False,False,False,False,True,164,"hoy, corearemos esas buenas canciones de despecho junto a paola jara hoy, es una noche de vallenatos. ay ay ay te esperamos laferiamasgrandedelecuador","🟡 Hoy, corearemos esas buenas canciones de despecho junto a Paola Jara 🎶🎶  Hoy, es una noche de Vallenatos.  Ay ay ay 🔥 ¡Te esperamos!   #LaFeriaMasGrandeDelEcuador",https://www.facebook.com/1675458624581662/posts/495649001953271
105221087662733_495643571953814,Carnavales Mushuc Runa,105221087662733,2022-02-27T10:50:04-05:00,2022-02-27,carnaval-2022,en-vivo,added_photos,28,24,0,4,artistas-musica|precio-entradas|acceso-servicio,False,False,False,False,False,264,"a nuestras amigas ganadoras de las entradas a paola jara, les informamos que, al ingresar a nuestra expo, deben acercarse a la boletería que se ubicará al ingreso del mega escenario. presentan su cédula y les entregaremos los pases. laferiamasgrandedelecuador","🟡 A nuestras amigas ganadoras de las entradas a Paola Jara, les informamos que, al ingresar a nuestra Expo, deben acercarse a la boletería que se ubicará al ingreso del Mega Escenario. Presentan su cédula y les entregaremos los pases.   #LaFeriaMasGrandeDelEcuador",https://www.facebook.com/1675458624581662/posts/495643571953814
105221087662733_495622398622598,Carnavales Mushuc Runa,105221087662733,2022-02-27T10:06:19-05:00,2022-02-27,carnaval-2022,en-vivo,added_photos,128,107,3,18,precio-entradas|comunidad-prueba,False,False,True,True,True,292,"domingo 27 lo que todas y todos esperaban y pedían con ansias. la agenda del domingo está no faltes arma plan con amigos y familia, tenemos los mejores eventos. valor de entrada única para feria $3.00 adultos $1,50 niños expoferiamushucruna laferiamasgrandedelecuador","¡𝐃𝐨𝐦𝐢𝐧𝐠𝐨 𝟐𝟕! Lo que todas y todos esperaban y pedían con ansias. 😏🎊  La agenda del domingo está 🔥🔥 ¡No faltes!  Arma plan con amigos y familia, tenemos los mejores eventos.   🎟 Valor de entrada única para feria: $3.00 (adultos) $1,50 (niños)   #ExpoFeriaMushucRuna #LaFeriaMasGrandeDelEcuador",https://www.facebook.com/1675458624581662/posts/495622398622598
105221087662733_495530075298497,Carnavales Mushuc Runa,105221087662733,2022-02-27T07:17:11-05:00,2022-02-27,carnaval-2022,en-vivo,added_video,1487,1252,45,190,cultura-identidad,False,False,False,False,False,213,"somos cultura y tradición definitivamente una velada espectacular. así dio inicio el mega ensamble, rescatamos este verdadero patrimonio cultural de la provincia y de la patria laferiamasgrandedelecuador","✨Somos cultura y tradición✨ Definitivamente una velada espectacular. 🤩 Así dio inicio el Mega Ensamble, rescatamos este verdadero patrimonio cultural de la provincia y de la patria 🇪🇨   #LaFeriaMasGrandeDelEcuador",https://www.facebook.com/1675458624581662/videos/953460321965264
105221087662733_495530141965157,Carnavales Mushuc Runa,105221087662733,2022-02-27T07:15:41-05:00,2022-02-27,carnaval-2022,en-vivo,added_video,303,251,8,44,artistas-musica|acceso-servicio,False,False,False,False,False,178,parte del musical raíces mushuc runa . este musical se quedará grabado en el corazón y la mente de quienes tuvieron el privilegio de disfrutarlo en laferiamasgrandedelecuador,🟡 Parte del musical “Raíces Mushuc Runa”. Este musical se quedará grabado en el corazón y la mente de quienes tuvieron el privilegio de disfrutarlo en #LaFeriaMasGrandeDelEcuador,https://www.facebook.com/1675458624581662/videos/2074577179376195
105221087662733_495188721999299,Carnavales Mushuc Runa,105221087662733,2022-02-26T18:11:48-05:00,2022-02-26,carnaval-2022,en-vivo,added_photos,43,39,1,3,cultura-identidad|precio-entradas|acceso-servicio,False,False,True,False,True,202,con $3.00 ingresarás a la feria más grande del ecuador expoferiamushucruna y disfruta de todo lo que hemos preparado para ti. te esperamos laferiamasgrandedelecuador somosculturaytradicion,🎫 Con $3.00 ingresarás a La Feria Más Grande del Ecuador 🇪🇨 #ExpoFeriaMushucRuna Y disfruta de todo lo que hemos preparado para ti. 😉 ¡Te esperamos!  #LaFeriaMasGrandeDelEcuador  #SomosCulturayTradicion,https://www.facebook.com/1675458624581662/posts/495188721999299
105221087662733_495173832000788,Carnavales Mushuc Runa,105221087662733,2022-02-26T17:37:42-05:00,2022-02-26,carnaval-2022,en-vivo,added_photos,79,66,6,7,experiencias-atractivos,False,False,False,False,True,211,"esta noticia te encantará por un solo pago, todos los juegos son sin límite. discovery el parque de las grandes atracciones te espera para las buenas adrenalinas. visita laferiamasgrandedelecuador","¡Esta noticia te encantará! 😎 Por un solo pago, TODOS los juegos son SIN LÍMITE. 💥  ¡Discovery! el parque de las grandes atracciones te espera para las buenas adrenalinas. 🤪  Visita #LaFeriaMasGrandeDelEcuador 🎡",https://www.facebook.com/1675458624581662/posts/495173832000788
105221087662733_495146595336845,Carnavales Mushuc Runa,105221087662733,2022-02-26T16:18:16-05:00,2022-02-26,carnaval-2022,en-vivo,added_photos,78,75,1,2,sin-tema-detectado,False,False,False,False,False,166,"desde dakar a la expo feria nacional mushuc runa. llévate un recuerdo de laferiamasgrandedelecuador hoy, en nuestro recinto ferial estará sebastianguayasamin","🏎💨 Desde Dakar a la Expo Feria Nacional Mushuc Runa.   Llévate un recuerdo de #LaFeriaMasGrandeDelEcuador hoy, en nuestro recinto ferial estará #SebastianGuayasamin 📸",https://www.facebook.com/1675458624581662/posts/495146595336845
105221087662733_495123152005856,Carnavales Mushuc Runa,105221087662733,2022-02-26T15:16:56-05:00,2022-02-26,carnaval-2022,en-vivo,added_photos,318,286,6,26,comunidad-prueba,False,False,False,False,True,121,memedeldía mientras tanto nuestros visitantes en laferiamasgrandedelecuador te identificas expoferiamushuruna,🤭 #MemeDelDía | Mientras tanto nuestros visitantes en #LaFeriaMasGrandeDelEcuador   ¿Te identificas?  #ExpoFeriaMushuRuna,https://www.facebook.com/1675458624581662/posts/495123152005856
105221087662733_495095972008574,Carnavales Mushuc Runa,105221087662733,2022-02-26T14:11:22-05:00,2022-02-26,carnaval-2022,en-vivo,added_video,368,346,8,14,acceso-servicio,False,False,False,False,False,184,cómo disfrutar de la segunda expo feria nacional mushuc runa acá te compartimos 4 consejos para que no tengas excusa de decir isqui ni puidi ir laferiamasgrandedelecuador,🟡 ¿Cómo disfrutar de la Segunda Expo Feria Nacional Mushuc Runa?   Acá te compartimos 4 consejos para que no tengas excusa de decir: “isqui ni puidi ir” 🤭   #LaFeriaMasGrandeDelEcuador,https://www.facebook.com/1675458624581662/videos/376852440535241
105221087662733_495048812013290,Carnavales Mushuc Runa,105221087662733,2022-02-26T12:27:04-05:00,2022-02-26,carnaval-2022,en-vivo,added_video,60,58,0,2,artistas-musica|cultura-identidad|precio-entradas,False,False,True,False,True,317,"sábado 26 somos cultura y tradición te explicamos de qué se trata el mega ensamble de bandas populares del ecuador, el espectáculo de esta noche, denominado raíces . te esperamos valor de entrada $3.00 adultos $1,50 niños expoferiamushucruna laferiamasgrandedelecuador somosculturaytradicion","𝐒𝐚́𝐛𝐚𝐝𝐨 𝟐𝟔 ¡Somos cultura y tradición! 🎊🎷 Te explicamos de qué se trata el Mega Ensamble de Bandas Populares del Ecuador, 𝐞𝐥 𝐞𝐬𝐩𝐞𝐜𝐭𝐚́𝐜𝐮𝐥𝐨 de esta noche, denominado ‘𝐑𝐚𝐢́𝐜𝐞𝐬’. 👏  ¡Te esperamos!  🎟 Valor de entrada: $3.00 (adultos) $1,50 (niños)  #ExpoFeriaMushucRuna #LaFeriaMasGrandeDelEcuador #SomosCulturaYTradicion",https://www.facebook.com/1675458624581662/videos/275594178024377
105221087662733_495047532013418,Carnavales Mushuc Runa,105221087662733,2022-02-26T12:23:35-05:00,2022-02-26,carnaval-2022,en-vivo,added_photos,35,28,0,7,artistas-musica|cultura-identidad|precio-entradas,False,False,True,False,True,300,"sábado 26 somos cultura y tradición regresa luego de 10 años el mega ensamble de bandas populares del ecuador, presentaremos el espectáculo raíces . te esperamos valor de entrada $3.00 adultos $1,50 niños expoferiamushucruna laferiamasgrandedelecuador somosculturaytradicion","𝐒𝐚́𝐛𝐚𝐝𝐨 𝟐𝟔 ¡Somos cultura y tradición! 🎊🎷 Regresa luego de 10 años el Mega Ensamble de Bandas Populares del Ecuador, presentaremos 𝐞𝐥 𝐞𝐬𝐩𝐞𝐜𝐭𝐚́𝐜𝐮𝐥𝐨 ‘𝐑𝐚𝐢́𝐜𝐞𝐬’. 👏  ¡Te esperamos!  🎟 Valor de entrada: $3.00 (adultos) $1,50 (niños)  #ExpoFeriaMushucRuna #LaFeriaMasGrandeDelEcuador #SomosCulturaYTradicion",https://www.facebook.com/1675458624581662/posts/495047532013418
